img,filename,cls
D:/Doan/fashion-dataset/images/46950.jpg,46950.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/11439.jpg,11439.jpg,Tops
D:/Doan/fashion-dataset/images/41349.jpg,41349.jpg,Jeans
D:/Doan/fashion-dataset/images/39253.jpg,39253.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/14977.jpg,14977.jpg,Belts
D:/Doan/fashion-dataset/images/33769.jpg,33769.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/38381.jpg,38381.jpg,Belts
D:/Doan/fashion-dataset/images/15099.jpg,15099.jpg,Kurtas
D:/Doan/fashion-dataset/images/58264.jpg,58264.jpg,Handbags
D:/Doan/fashion-dataset/images/36815.jpg,36815.jpg,Kurtas
D:/Doan/fashion-dataset/images/14379.jpg,14379.jpg,Heels
D:/Doan/fashion-dataset/images/28321.jpg,28321.jpg,Sandals
D:/Doan/fashion-dataset/images/13960.jpg,13960.jpg,Tops
D:/Doan/fashion-dataset/images/7079.jpg,7079.jpg,Duffel Bag
D:/Doan/fashion-dataset/images/27369.jpg,27369.jpg,Tshirts
D:/Doan/fashion-dataset/images/6997.jpg,6997.jpg,Tshirts
D:/Doan/fashion-dataset/images/19466.jpg,19466.jpg,Shirts
D:/Doan/fashion-dataset/images/7845.jpg,7845.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/40634.jpg,40634.jpg,Kurtas
D:/Doan/fashion-dataset/images/24371.jpg,24371.jpg,Kurtas
D:/Doan/fashion-dataset/images/10144.jpg,10144.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/57683.jpg,57683.jpg,Body Lotion
D:/Doan/fashion-dataset/images/11096.jpg,11096.jpg,Sweaters
D:/Doan/fashion-dataset/images/32214.jpg,32214.jpg,Kurtas
D:/Doan/fashion-dataset/images/37766.jpg,37766.jpg,Shirts
D:/Doan/fashion-dataset/images/4061.jpg,4061.jpg,Tshirts
D:/Doan/fashion-dataset/images/45346.jpg,45346.jpg,Heels
D:/Doan/fashion-dataset/images/59719.jpg,59719.jpg,Bra
D:/Doan/fashion-dataset/images/15436.jpg,15436.jpg,Handbags
D:/Doan/fashion-dataset/images/51574.jpg,51574.jpg,Watches
D:/Doan/fashion-dataset/images/35031.jpg,35031.jpg,Stoles
D:/Doan/fashion-dataset/images/6736.jpg,6736.jpg,Sandals
D:/Doan/fashion-dataset/images/47411.jpg,47411.jpg,Handbags
D:/Doan/fashion-dataset/images/17361.jpg,17361.jpg,Accessory Gift Set
D:/Doan/fashion-dataset/images/23154.jpg,23154.jpg,Tshirts
D:/Doan/fashion-dataset/images/26426.jpg,26426.jpg,Handbags
D:/Doan/fashion-dataset/images/12613.jpg,12613.jpg,Tshirts
D:/Doan/fashion-dataset/images/30543.jpg,30543.jpg,Socks
D:/Doan/fashion-dataset/images/2396.jpg,2396.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/23968.jpg,23968.jpg,Tshirts
D:/Doan/fashion-dataset/images/48459.jpg,48459.jpg,Shorts
D:/Doan/fashion-dataset/images/35203.jpg,35203.jpg,Backpacks
D:/Doan/fashion-dataset/images/16081.jpg,16081.jpg,Sunglasses
D:/Doan/fashion-dataset/images/50694.jpg,50694.jpg,Trunk
D:/Doan/fashion-dataset/images/17153.jpg,17153.jpg,Jackets
D:/Doan/fashion-dataset/images/6504.jpg,6504.jpg,Jackets
D:/Doan/fashion-dataset/images/18927.jpg,18927.jpg,Tshirts
D:/Doan/fashion-dataset/images/47623.jpg,47623.jpg,Heels
D:/Doan/fashion-dataset/images/26614.jpg,26614.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/12421.jpg,12421.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/30771.jpg,30771.jpg,Kurtas
D:/Doan/fashion-dataset/images/24143.jpg,24143.jpg,Tshirts
D:/Doan/fashion-dataset/images/10376.jpg,10376.jpg,Tshirts
D:/Doan/fashion-dataset/images/40406.jpg,40406.jpg,Tops
D:/Doan/fashion-dataset/images/32026.jpg,32026.jpg,Socks
D:/Doan/fashion-dataset/images/56563.jpg,56563.jpg,Lip Gloss
D:/Doan/fashion-dataset/images/5381.jpg,5381.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/53011.jpg,53011.jpg,Sarees
D:/Doan/fashion-dataset/images/15604.jpg,15604.jpg,Tshirts
D:/Doan/fashion-dataset/images/21431.jpg,21431.jpg,Shorts
D:/Doan/fashion-dataset/images/4253.jpg,4253.jpg,Tshirts
D:/Doan/fashion-dataset/images/36486.jpg,36486.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/45174.jpg,45174.jpg,Watches
D:/Doan/fashion-dataset/images/17537.jpg,17537.jpg,Shirts
D:/Doan/fashion-dataset/images/9914.jpg,9914.jpg,Handbags
D:/Doan/fashion-dataset/images/23702.jpg,23702.jpg,Sunglasses
D:/Doan/fashion-dataset/images/6160.jpg,6160.jpg,Tshirts
D:/Doan/fashion-dataset/images/47247.jpg,47247.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/46395.jpg,46395.jpg,Shirts
D:/Doan/fashion-dataset/images/12879.jpg,12879.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/35667.jpg,35667.jpg,Flip Flops
D:/Doan/fashion-dataset/images/29238.jpg,29238.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/51322.jpg,51322.jpg,Backpacks
D:/Doan/fashion-dataset/images/30315.jpg,30315.jpg,Tshirts
D:/Doan/fashion-dataset/images/9128.jpg,9128.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/13197.jpg,13197.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/54650.jpg,54650.jpg,Watches
D:/Doan/fashion-dataset/images/12045.jpg,12045.jpg,Shirts
D:/Doan/fashion-dataset/images/3412.jpg,3412.jpg,Tshirts
D:/Doan/fashion-dataset/images/59973.jpg,59973.jpg,Dresses
D:/Doan/fashion-dataset/images/56107.jpg,56107.jpg,Lip Gloss
D:/Doan/fashion-dataset/images/24527.jpg,24527.jpg,Shirts
D:/Doan/fashion-dataset/images/10712.jpg,10712.jpg,Tshirts
D:/Doan/fashion-dataset/images/40062.jpg,40062.jpg,Caps
D:/Doan/fashion-dataset/images/33590.jpg,33590.jpg,Tshirts
D:/Doan/fashion-dataset/images/38178.jpg,38178.jpg,Sunglasses
D:/Doan/fashion-dataset/images/15260.jpg,15260.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/39896.jpg,39896.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/21055.jpg,21055.jpg,Sandals
D:/Doan/fashion-dataset/images/4637.jpg,4637.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/20187.jpg,20187.jpg,Shirts
D:/Doan/fashion-dataset/images/38944.jpg,38944.jpg,Tops
D:/Doan/fashion-dataset/images/53475.jpg,53475.jpg,Bra
D:/Doan/fashion-dataset/images/56335.jpg,56335.jpg,Watches
D:/Doan/fashion-dataset/images/39298.jpg,39298.jpg,Sandals
D:/Doan/fashion-dataset/images/41382.jpg,41382.jpg,Tops
D:/Doan/fashion-dataset/images/24715.jpg,24715.jpg,Flip Flops
D:/Doan/fashion-dataset/images/4405.jpg,4405.jpg,Tshirts
D:/Doan/fashion-dataset/images/15052.jpg,15052.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/52795.jpg,52795.jpg,Wallets
D:/Doan/fashion-dataset/images/37302.jpg,37302.jpg,Watches
D:/Doan/fashion-dataset/images/6352.jpg,6352.jpg,Sandals
D:/Doan/fashion-dataset/images/34587.jpg,34587.jpg,Tops
D:/Doan/fashion-dataset/images/47075.jpg,47075.jpg,Patiala
D:/Doan/fashion-dataset/images/17705.jpg,17705.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/48801.jpg,48801.jpg,Pendant
D:/Doan/fashion-dataset/images/23530.jpg,23530.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/35455.jpg,35455.jpg,Tshirts
D:/Doan/fashion-dataset/images/30127.jpg,30127.jpg,Tshirts
D:/Doan/fashion-dataset/images/3620.jpg,3620.jpg,Flip Flops
D:/Doan/fashion-dataset/images/26042.jpg,26042.jpg,Shirts
D:/Doan/fashion-dataset/images/12277.jpg,12277.jpg,Shirts
D:/Doan/fashion-dataset/images/50204.jpg,50204.jpg,Sunglasses
D:/Doan/fashion-dataset/images/6194.jpg,6194.jpg,Tshirts
D:/Doan/fashion-dataset/images/46361.jpg,46361.jpg,Shirts
D:/Doan/fashion-dataset/images/35693.jpg,35693.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/7046.jpg,7046.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/22624.jpg,22624.jpg,Tshirts
D:/Doan/fashion-dataset/images/8832.jpg,8832.jpg,Sweaters
D:/Doan/fashion-dataset/images/16411.jpg,16411.jpg,Shirts
D:/Doan/fashion-dataset/images/43613.jpg,43613.jpg,Tshirts
D:/Doan/fashion-dataset/images/13163.jpg,13163.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/27356.jpg,27356.jpg,Tshirts
D:/Doan/fashion-dataset/images/26284.jpg,26284.jpg,Tshirts
D:/Doan/fashion-dataset/images/19459.jpg,19459.jpg,Tshirts
D:/Doan/fashion-dataset/images/49329.jpg,49329.jpg,Watches
D:/Doan/fashion-dataset/images/31233.jpg,31233.jpg,Tshirts
D:/Doan/fashion-dataset/images/59987.jpg,59987.jpg,Dresses
D:/Doan/fashion-dataset/images/41144.jpg,41144.jpg,Tops
D:/Doan/fashion-dataset/images/11634.jpg,11634.jpg,Watches
D:/Doan/fashion-dataset/images/25401.jpg,25401.jpg,Mufflers
D:/Doan/fashion-dataset/images/57021.jpg,57021.jpg,Briefs
D:/Doan/fashion-dataset/images/40096.jpg,40096.jpg,Tshirts
D:/Doan/fashion-dataset/images/58855.jpg,58855.jpg,Cufflinks
D:/Doan/fashion-dataset/images/33564.jpg,33564.jpg,Tshirts
D:/Doan/fashion-dataset/images/39862.jpg,39862.jpg,Tshirts
D:/Doan/fashion-dataset/images/52553.jpg,52553.jpg,Jeans
D:/Doan/fashion-dataset/images/15294.jpg,15294.jpg,Backpacks
D:/Doan/fashion-dataset/images/36016.jpg,36016.jpg,Belts
D:/Doan/fashion-dataset/images/44436.jpg,44436.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/20173.jpg,20173.jpg,Shirts
D:/Doan/fashion-dataset/images/14346.jpg,14346.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/11406.jpg,11406.jpg,Tshirts
D:/Doan/fashion-dataset/images/25633.jpg,25633.jpg,Watches
D:/Doan/fashion-dataset/images/41376.jpg,41376.jpg,Tops
D:/Doan/fashion-dataset/images/14948.jpg,14948.jpg,Tshirts
D:/Doan/fashion-dataset/images/33756.jpg,33756.jpg,Tops
D:/Doan/fashion-dataset/images/57213.jpg,57213.jpg,Jeggings
D:/Doan/fashion-dataset/images/36224.jpg,36224.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/21293.jpg,21293.jpg,Sunglasses
D:/Doan/fashion-dataset/images/20341.jpg,20341.jpg,Sweatshirts
D:/Doan/fashion-dataset/images/44604.jpg,44604.jpg,Wallets
D:/Doan/fashion-dataset/images/34573.jpg,34573.jpg,Tops
D:/Doan/fashion-dataset/images/27958.jpg,27958.jpg,Trunk
D:/Doan/fashion-dataset/images/50036.jpg,50036.jpg,Bra
D:/Doan/fashion-dataset/images/49927.jpg,49927.jpg,Sarees
D:/Doan/fashion-dataset/images/16623.jpg,16623.jpg,Trousers
D:/Doan/fashion-dataset/images/46153.jpg,46153.jpg,Necklace and Chains
D:/Doan/fashion-dataset/images/54496.jpg,54496.jpg,Handbags
D:/Doan/fashion-dataset/images/13351.jpg,13351.jpg,Jeans
D:/Doan/fashion-dataset/images/27164.jpg,27164.jpg,Shirts
D:/Doan/fashion-dataset/images/2706.jpg,2706.jpg,Tops
D:/Doan/fashion-dataset/images/28910.jpg,28910.jpg,Kurtas
D:/Doan/fashion-dataset/images/43421.jpg,43421.jpg,Jeans
D:/Doan/fashion-dataset/images/55544.jpg,55544.jpg,Kajal and Eyeliner
D:/Doan/fashion-dataset/images/24385.jpg,24385.jpg,Kurtas
D:/Doan/fashion-dataset/images/57677.jpg,57677.jpg,Face Moisturisers
D:/Doan/fashion-dataset/images/11062.jpg,11062.jpg,Shirts
D:/Doan/fashion-dataset/images/25257.jpg,25257.jpg,Handbags
D:/Doan/fashion-dataset/images/39608.jpg,39608.jpg,Heels
D:/Doan/fashion-dataset/images/41712.jpg,41712.jpg,Heels
D:/Doan/fashion-dataset/images/14510.jpg,14510.jpg,Shirts
D:/Doan/fashion-dataset/images/37792.jpg,37792.jpg,Shirts
D:/Doan/fashion-dataset/images/5147.jpg,5147.jpg,Shirts
D:/Doan/fashion-dataset/images/4095.jpg,4095.jpg,Tshirts
D:/Doan/fashion-dataset/images/52305.jpg,52305.jpg,Necklace and Chains
D:/Doan/fashion-dataset/images/22072.jpg,22072.jpg,Kurtas
D:/Doan/fashion-dataset/images/46537.jpg,46537.jpg,Watches
D:/Doan/fashion-dataset/images/7610.jpg,7610.jpg,Messenger Bag
D:/Doan/fashion-dataset/images/34117.jpg,34117.jpg,Shorts
D:/Doan/fashion-dataset/images/17395.jpg,17395.jpg,Socks
D:/Doan/fashion-dataset/images/50452.jpg,50452.jpg,Briefs
D:/Doan/fashion-dataset/images/43879.jpg,43879.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/28548.jpg,28548.jpg,Tshirts
D:/Doan/fashion-dataset/images/42197.jpg,42197.jpg,Tunics
D:/Doan/fashion-dataset/images/8658.jpg,8658.jpg,Sunglasses
D:/Doan/fashion-dataset/images/31465.jpg,31465.jpg,Tshirts
D:/Doan/fashion-dataset/images/55120.jpg,55120.jpg,Nail Polish
D:/Doan/fashion-dataset/images/13735.jpg,13735.jpg,Shirts
D:/Doan/fashion-dataset/images/27500.jpg,27500.jpg,Camisoles
D:/Doan/fashion-dataset/images/2362.jpg,2362.jpg,Caps
D:/Doan/fashion-dataset/images/43045.jpg,43045.jpg,Shorts
D:/Doan/fashion-dataset/images/46705.jpg,46705.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/19801.jpg,19801.jpg,Tshirts
D:/Doan/fashion-dataset/images/7422.jpg,7422.jpg,Tops
D:/Doan/fashion-dataset/images/22240.jpg,22240.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/16075.jpg,16075.jpg,Laptop Bag
D:/Doan/fashion-dataset/images/50660.jpg,50660.jpg,Lounge Pants
D:/Doan/fashion-dataset/images/34325.jpg,34325.jpg,Tshirts
D:/Doan/fashion-dataset/images/3082.jpg,3082.jpg,Tshirts
D:/Doan/fashion-dataset/images/16849.jpg,16849.jpg,Sunglasses
D:/Doan/fashion-dataset/images/31657.jpg,31657.jpg,Shirts
D:/Doan/fashion-dataset/images/2150.jpg,2150.jpg,Tshirts
D:/Doan/fashion-dataset/images/30785.jpg,30785.jpg,Kurtas
D:/Doan/fashion-dataset/images/43277.jpg,43277.jpg,Handbags
D:/Doan/fashion-dataset/images/13507.jpg,13507.jpg,Tshirts
D:/Doan/fashion-dataset/images/27732.jpg,27732.jpg,Handbags
D:/Doan/fashion-dataset/images/57445.jpg,57445.jpg,Tshirts
D:/Doan/fashion-dataset/images/10382.jpg,10382.jpg,Tops
D:/Doan/fashion-dataset/images/33100.jpg,33100.jpg,Heels
D:/Doan/fashion-dataset/images/41520.jpg,41520.jpg,Sunglasses
D:/Doan/fashion-dataset/images/11250.jpg,11250.jpg,Shirts
D:/Doan/fashion-dataset/images/56597.jpg,56597.jpg,Kajal and Eyeliner
D:/Doan/fashion-dataset/images/25065.jpg,25065.jpg,Accessory Gift Set
D:/Doan/fashion-dataset/images/44052.jpg,44052.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/5375.jpg,5375.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/20517.jpg,20517.jpg,Handbags
D:/Doan/fashion-dataset/images/14722.jpg,14722.jpg,Shirts
D:/Doan/fashion-dataset/images/52137.jpg,52137.jpg,Tshirts
D:/Doan/fashion-dataset/images/36472.jpg,36472.jpg,Kurtas
D:/Doan/fashion-dataset/images/25859.jpg,25859.jpg,Laptop Bag
D:/Doan/fashion-dataset/images/16088.jpg,16088.jpg,Sunglasses
D:/Doan/fashion-dataset/images/3843.jpg,3843.jpg,Flats
D:/Doan/fashion-dataset/images/29655.jpg,29655.jpg,Shirts
D:/Doan/fashion-dataset/images/48662.jpg,48662.jpg,Earrings
D:/Doan/fashion-dataset/images/17966.jpg,17966.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/30778.jpg,30778.jpg,Kurtas
D:/Doan/fashion-dataset/images/9545.jpg,9545.jpg,Tshirts
D:/Doan/fashion-dataset/images/12428.jpg,12428.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/8497.jpg,8497.jpg,Skirts
D:/Doan/fashion-dataset/images/45941.jpg,45941.jpg,Tops
D:/Doan/fashion-dataset/images/25098.jpg,25098.jpg,Wallets
D:/Doan/fashion-dataset/images/44893.jpg,44893.jpg,Tshirts
D:/Doan/fashion-dataset/images/53824.jpg,53824.jpg,Tunics
D:/Doan/fashion-dataset/images/1728.jpg,1728.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/21438.jpg,21438.jpg,Caps
D:/Doan/fashion-dataset/images/59522.jpg,59522.jpg,Earrings
D:/Doan/fashion-dataset/images/32813.jpg,32813.jpg,Heels
D:/Doan/fashion-dataset/images/5388.jpg,5388.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/24976.jpg,24976.jpg,Tops
D:/Doan/fashion-dataset/images/4854.jpg,4854.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/5986.jpg,5986.jpg,Shirts
D:/Doan/fashion-dataset/images/24378.jpg,24378.jpg,Kurtas
D:/Doan/fashion-dataset/images/4068.jpg,4068.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/59710.jpg,59710.jpg,Briefs
D:/Doan/fashion-dataset/images/47418.jpg,47418.jpg,Handbags
D:/Doan/fashion-dataset/images/43884.jpg,43884.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/17368.jpg,17368.jpg,Accessory Gift Set
D:/Doan/fashion-dataset/images/29467.jpg,29467.jpg,Watches
D:/Doan/fashion-dataset/images/42956.jpg,42956.jpg,Belts
D:/Doan/fashion-dataset/images/35038.jpg,35038.jpg,Kurtas
D:/Doan/fashion-dataset/images/18320.jpg,18320.jpg,Shirts
D:/Doan/fashion-dataset/images/48450.jpg,48450.jpg,Tshirts
D:/Doan/fashion-dataset/images/23961.jpg,23961.jpg,Shirts
D:/Doan/fashion-dataset/images/9777.jpg,9777.jpg,Track Pants
D:/Doan/fashion-dataset/images/49582.jpg,49582.jpg,Heels
D:/Doan/fashion-dataset/images/38343.jpg,38343.jpg,Tops
D:/Doan/fashion-dataset/images/39291.jpg,39291.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/15867.jpg,15867.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/1942.jpg,1942.jpg,Tshirts
D:/Doan/fashion-dataset/images/59374.jpg,59374.jpg,Kurtas
D:/Doan/fashion-dataset/images/51119.jpg,51119.jpg,Free Gifts
D:/Doan/fashion-dataset/images/29003.jpg,29003.jpg,Backpacks
D:/Doan/fashion-dataset/images/7289.jpg,7289.jpg,Tshirts
D:/Doan/fashion-dataset/images/26877.jpg,26877.jpg,Tops
D:/Doan/fashion-dataset/images/23539.jpg,23539.jpg,Sweatshirts
D:/Doan/fashion-dataset/images/48808.jpg,48808.jpg,Pendant
D:/Doan/fashion-dataset/images/30912.jpg,30912.jpg,Kurtis
D:/Doan/fashion-dataset/images/3629.jpg,3629.jpg,Flip Flops
D:/Doan/fashion-dataset/images/19696.jpg,19696.jpg,Shirts
D:/Doan/fashion-dataset/images/46992.jpg,46992.jpg,Kurtas
D:/Doan/fashion-dataset/images/27199.jpg,27199.jpg,Skirts
D:/Doan/fashion-dataset/images/18744.jpg,18744.jpg,Shirts
D:/Doan/fashion-dataset/images/12870.jpg,12870.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/29231.jpg,29231.jpg,Flats
D:/Doan/fashion-dataset/images/6169.jpg,6169.jpg,Flip Flops
D:/Doan/fashion-dataset/images/7887.jpg,7887.jpg,Track Pants
D:/Doan/fashion-dataset/images/26279.jpg,26279.jpg,Tshirts
D:/Doan/fashion-dataset/images/48206.jpg,48206.jpg,Sunglasses
D:/Doan/fashion-dataset/images/9121.jpg,9121.jpg,Sports Shoes
D:/Doan/fashion-dataset/images/18576.jpg,18576.jpg,Tshirts
D:/Doan/fashion-dataset/images/54659.jpg,54659.jpg,Watches
D:/Doan/fashion-dataset/images/37905.jpg,37905.jpg,Perfume and Body Mist
D:/Doan/fashion-dataset/images/38171.jpg,38171.jpg,Sunglasses
D:/Doan/fashion-dataset/images/37139.jpg,37139.jpg,Shirts
D:/Doan/fashion-dataset/images/41985.jpg,41985.jpg,Tshirts
D:/Doan/fashion-dataset/images/59146.jpg,59146.jpg,Heels
D:/Doan/fashion-dataset/images/15269.jpg,15269.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/56932.jpg,56932.jpg,Heels
D:/Doan/fashion-dataset/images/14941.jpg,14941.jpg,Shorts
D:/Doan/fashion-dataset/images/15893.jpg,15893.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/39265.jpg,39265.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/58252.jpg,58252.jpg,Wallets
D:/Doan/fashion-dataset/images/20348.jpg,20348.jpg,Tunics
D:/Doan/fashion-dataset/images/59380.jpg,59380.jpg,Kurtas
D:/Doan/fashion-dataset/images/52768.jpg,52768.jpg,Handbags
D:/Doan/fashion-dataset/images/31834.jpg,31834.jpg,Watches
D:/Doan/fashion-dataset/images/26883.jpg,26883.jpg,Tshirts
D:/Doan/fashion-dataset/images/27951.jpg,27951.jpg,Briefs
D:/Doan/fashion-dataset/images/47088.jpg,47088.jpg,Flip Flops
D:/Doan/fashion-dataset/images/28125.jpg,28125.jpg,Briefs
D:/Doan/fashion-dataset/images/8235.jpg,8235.jpg,Handbags
D:/Doan/fashion-dataset/images/49112.jpg,49112.jpg,Foundation and Primer
D:/Doan/fashion-dataset/images/19662.jpg,19662.jpg,Sweatshirts
D:/Doan/fashion-dataset/images/46966.jpg,46966.jpg,Handbags
D:/Doan/fashion-dataset/images/13358.jpg,13358.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/12884.jpg,12884.jpg,Tshirts
D:/Doan/fashion-dataset/images/16418.jpg,16418.jpg,Tshirts
D:/Doan/fashion-dataset/images/28317.jpg,28317.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/13956.jpg,13956.jpg,Tops
D:/Doan/fashion-dataset/images/34748.jpg,34748.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/19450.jpg,19450.jpg,Tshirts
D:/Doan/fashion-dataset/images/7873.jpg,7873.jpg,Tshirts
D:/Doan/fashion-dataset/images/18582.jpg,18582.jpg,Socks
D:/Doan/fashion-dataset/images/57028.jpg,57028.jpg,Tops
D:/Doan/fashion-dataset/images/38185.jpg,38185.jpg,Sunglasses
D:/Doan/fashion-dataset/images/20946.jpg,20946.jpg,Flip Flops
D:/Doan/fashion-dataset/images/21894.jpg,21894.jpg,Kurtas
D:/Doan/fashion-dataset/images/39057.jpg,39057.jpg,Cufflinks
D:/Doan/fashion-dataset/images/5718.jpg,5718.jpg,Tshirts
D:/Doan/fashion-dataset/images/58060.jpg,58060.jpg,Earrings
D:/Doan/fashion-dataset/images/53488.jpg,53488.jpg,Bra
D:/Doan/fashion-dataset/images/41971.jpg,41971.jpg,Tops
D:/Doan/fashion-dataset/images/28773.jpg,28773.jpg,Kurtis
D:/Doan/fashion-dataset/images/2965.jpg,2965.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/50669.jpg,50669.jpg,Lounge Pants
D:/Doan/fashion-dataset/images/22249.jpg,22249.jpg,Sandals
D:/Doan/fashion-dataset/images/2159.jpg,2159.jpg,Tshirts
D:/Doan/fashion-dataset/images/17992.jpg,17992.jpg,Lounge Pants
D:/Doan/fashion-dataset/images/19034.jpg,19034.jpg,Heels
D:/Doan/fashion-dataset/images/8463.jpg,8463.jpg,Tops
D:/Doan/fashion-dataset/images/16840.jpg,16840.jpg,Sunglasses
D:/Doan/fashion-dataset/images/49744.jpg,49744.jpg,Ties
D:/Doan/fashion-dataset/images/41529.jpg,41529.jpg,Belts
D:/Doan/fashion-dataset/images/52902.jpg,52902.jpg,Sarees
D:/Doan/fashion-dataset/images/11259.jpg,11259.jpg,Caps
D:/Doan/fashion-dataset/images/44867.jpg,44867.jpg,Tshirts
D:/Doan/fashion-dataset/images/33109.jpg,33109.jpg,Heels
D:/Doan/fashion-dataset/images/45189.jpg,45189.jpg,Watches
D:/Doan/fashion-dataset/images/25850.jpg,25850.jpg,Kurtis
D:/Doan/fashion-dataset/images/33935.jpg,33935.jpg,Tshirts
D:/Doan/fashion-dataset/images/39601.jpg,39601.jpg,Heels
D:/Doan/fashion-dataset/images/5972.jpg,5972.jpg,Shirts
D:/Doan/fashion-dataset/images/11857.jpg,11857.jpg,Flip Flops
D:/Doan/fashion-dataset/images/36649.jpg,36649.jpg,Wallets
D:/Doan/fashion-dataset/images/14519.jpg,14519.jpg,Shirts
D:/Doan/fashion-dataset/images/58636.jpg,58636.jpg,Socks
D:/Doan/fashion-dataset/images/44269.jpg,44269.jpg,Wallets
D:/Doan/fashion-dataset/images/28541.jpg,28541.jpg,Tshirts
D:/Doan/fashion-dataset/images/43870.jpg,43870.jpg,Earrings
D:/Doan/fashion-dataset/images/51589.jpg,51589.jpg,Jeggings
D:/Doan/fashion-dataset/images/29493.jpg,29493.jpg,Watches
D:/Doan/fashion-dataset/images/55915.jpg,55915.jpg,Nail Polish
D:/Doan/fashion-dataset/images/7619.jpg,7619.jpg,Caps
D:/Doan/fashion-dataset/images/27509.jpg,27509.jpg,Bra
D:/Doan/fashion-dataset/images/34922.jpg,34922.jpg,Dupatta
D:/Doan/fashion-dataset/images/9783.jpg,9783.jpg,Tshirts
D:/Doan/fashion-dataset/images/8651.jpg,8651.jpg,Sunglasses
D:/Doan/fashion-dataset/images/49576.jpg,49576.jpg,Heels
D:/Doan/fashion-dataset/images/22847.jpg,22847.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/55129.jpg,55129.jpg,Nail Polish
D:/Doan/fashion-dataset/images/19206.jpg,19206.jpg,Caps
D:/Doan/fashion-dataset/images/24511.jpg,24511.jpg,Kurtas
D:/Doan/fashion-dataset/images/10724.jpg,10724.jpg,Handbags
D:/Doan/fashion-dataset/images/58897.jpg,58897.jpg,Ties
D:/Doan/fashion-dataset/images/59945.jpg,59945.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/14384.jpg,14384.jpg,Heels
D:/Doan/fashion-dataset/images/15256.jpg,15256.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/21063.jpg,21063.jpg,Casual Shoes
D:/Doan/fashion-dataset/images/4601.jpg,4601.jpg,Rucksacks
D:/Doan/fashion-dataset/images/7084.jpg,7084.jpg,Backpacks
D:/Doan/fashion-dataset/images/35651.jpg,35651.jpg,Formal Shoes
D:/Doan/fashion-dataset/images/17501.jpg,17501.jpg,Tshirts
D:/Doan/fashion-dataset/images/9922.jpg,9922.jpg,Handbags
D:/Doan/fashion-dataset/images/23734.jpg,23734.jpg,Sunglasses
D:/Doan/fashion-dataset/images/6156.jpg,6156.jpg,Tshirts
