img,cls
D:/Doan/fashion-dataset/images\12358.jpg,images
D:/Doan/fashion-dataset/images\12360.jpg,images
D:/Doan/fashion-dataset/images\12361.jpg,images
D:/Doan/fashion-dataset/images\12364.jpg,images
D:/Doan/fashion-dataset/images\12367.jpg,images
D:/Doan/fashion-dataset/images\12368.jpg,images
D:/Doan/fashion-dataset/images\12369.jpg,images
D:/Doan/fashion-dataset/images\12371.jpg,images
D:/Doan/fashion-dataset/images\12372.jpg,images
D:/Doan/fashion-dataset/images\12374.jpg,images
D:/Doan/fashion-dataset/images\12376.jpg,images
D:/Doan/fashion-dataset/images\12378.jpg,images
D:/Doan/fashion-dataset/images\12380.jpg,images
D:/Doan/fashion-dataset/images\12381.jpg,images
D:/Doan/fashion-dataset/images\12383.jpg,images
D:/Doan/fashion-dataset/images\12385.jpg,images
D:/Doan/fashion-dataset/images\12386.jpg,images
D:/Doan/fashion-dataset/images\12387.jpg,images
D:/Doan/fashion-dataset/images\12388.jpg,images
D:/Doan/fashion-dataset/images\12389.jpg,images
D:/Doan/fashion-dataset/images\12390.jpg,images
D:/Doan/fashion-dataset/images\12391.jpg,images
D:/Doan/fashion-dataset/images\12392.jpg,images
D:/Doan/fashion-dataset/images\12393.jpg,images
D:/Doan/fashion-dataset/images\12394.jpg,images
D:/Doan/fashion-dataset/images\12395.jpg,images
D:/Doan/fashion-dataset/images\12396.jpg,images
D:/Doan/fashion-dataset/images\12397.jpg,images
D:/Doan/fashion-dataset/images\12398.jpg,images
D:/Doan/fashion-dataset/images\12399.jpg,images
D:/Doan/fashion-dataset/images\12400.jpg,images
D:/Doan/fashion-dataset/images\12401.jpg,images
D:/Doan/fashion-dataset/images\12402.jpg,images
D:/Doan/fashion-dataset/images\12403.jpg,images
D:/Doan/fashion-dataset/images\12404.jpg,images
D:/Doan/fashion-dataset/images\12405.jpg,images
D:/Doan/fashion-dataset/images\12406.jpg,images
D:/Doan/fashion-dataset/images\12407.jpg,images
D:/Doan/fashion-dataset/images\12408.jpg,images
D:/Doan/fashion-dataset/images\12409.jpg,images
D:/Doan/fashion-dataset/images\12410.jpg,images
D:/Doan/fashion-dataset/images\12411.jpg,images
D:/Doan/fashion-dataset/images\12412.jpg,images
D:/Doan/fashion-dataset/images\12413.jpg,images
D:/Doan/fashion-dataset/images\12414.jpg,images
D:/Doan/fashion-dataset/images\12415.jpg,images
D:/Doan/fashion-dataset/images\12416.jpg,images
D:/Doan/fashion-dataset/images\12417.jpg,images
D:/Doan/fashion-dataset/images\12418.jpg,images
D:/Doan/fashion-dataset/images\12419.jpg,images
D:/Doan/fashion-dataset/images\12420.jpg,images
D:/Doan/fashion-dataset/images\12421.jpg,images
D:/Doan/fashion-dataset/images\12422.jpg,images
D:/Doan/fashion-dataset/images\12423.jpg,images
D:/Doan/fashion-dataset/images\12424.jpg,images
D:/Doan/fashion-dataset/images\12425.jpg,images
D:/Doan/fashion-dataset/images\12426.jpg,images
D:/Doan/fashion-dataset/images\12427.jpg,images
D:/Doan/fashion-dataset/images\12428.jpg,images
D:/Doan/fashion-dataset/images\12429.jpg,images
D:/Doan/fashion-dataset/images\12430.jpg,images
D:/Doan/fashion-dataset/images\12431.jpg,images
D:/Doan/fashion-dataset/images\12432.jpg,images
D:/Doan/fashion-dataset/images\12433.jpg,images
D:/Doan/fashion-dataset/images\12434.jpg,images
D:/Doan/fashion-dataset/images\12435.jpg,images
D:/Doan/fashion-dataset/images\12436.jpg,images
D:/Doan/fashion-dataset/images\12437.jpg,images
D:/Doan/fashion-dataset/images\12438.jpg,images
D:/Doan/fashion-dataset/images\12439.jpg,images
D:/Doan/fashion-dataset/images\12440.jpg,images
D:/Doan/fashion-dataset/images\12441.jpg,images
D:/Doan/fashion-dataset/images\12442.jpg,images
D:/Doan/fashion-dataset/images\12443.jpg,images
D:/Doan/fashion-dataset/images\12444.jpg,images
D:/Doan/fashion-dataset/images\12445.jpg,images
D:/Doan/fashion-dataset/images\12446.jpg,images
D:/Doan/fashion-dataset/images\12447.jpg,images
D:/Doan/fashion-dataset/images\12448.jpg,images
D:/Doan/fashion-dataset/images\12449.jpg,images
D:/Doan/fashion-dataset/images\12450.jpg,images
D:/Doan/fashion-dataset/images\12451.jpg,images
D:/Doan/fashion-dataset/images\12452.jpg,images
D:/Doan/fashion-dataset/images\12453.jpg,images
D:/Doan/fashion-dataset/images\12454.jpg,images
D:/Doan/fashion-dataset/images\12455.jpg,images
D:/Doan/fashion-dataset/images\12456.jpg,images
D:/Doan/fashion-dataset/images\12460.jpg,images
D:/Doan/fashion-dataset/images\12462.jpg,images
D:/Doan/fashion-dataset/images\12463.jpg,images
D:/Doan/fashion-dataset/images\12464.jpg,images
D:/Doan/fashion-dataset/images\12465.jpg,images
D:/Doan/fashion-dataset/images\12466.jpg,images
D:/Doan/fashion-dataset/images\12467.jpg,images
D:/Doan/fashion-dataset/images\12468.jpg,images
D:/Doan/fashion-dataset/images\12469.jpg,images
D:/Doan/fashion-dataset/images\12470.jpg,images
D:/Doan/fashion-dataset/images\12471.jpg,images
D:/Doan/fashion-dataset/images\12472.jpg,images
D:/Doan/fashion-dataset/images\12473.jpg,images
D:/Doan/fashion-dataset/images\12474.jpg,images
D:/Doan/fashion-dataset/images\12475.jpg,images
D:/Doan/fashion-dataset/images\12476.jpg,images
D:/Doan/fashion-dataset/images\12477.jpg,images
D:/Doan/fashion-dataset/images\12478.jpg,images
D:/Doan/fashion-dataset/images\12479.jpg,images
D:/Doan/fashion-dataset/images\12480.jpg,images
D:/Doan/fashion-dataset/images\12481.jpg,images
D:/Doan/fashion-dataset/images\12482.jpg,images
D:/Doan/fashion-dataset/images\12483.jpg,images
D:/Doan/fashion-dataset/images\12484.jpg,images
D:/Doan/fashion-dataset/images\12485.jpg,images
D:/Doan/fashion-dataset/images\12486.jpg,images
D:/Doan/fashion-dataset/images\12487.jpg,images
D:/Doan/fashion-dataset/images\12488.jpg,images
D:/Doan/fashion-dataset/images\12489.jpg,images
D:/Doan/fashion-dataset/images\12490.jpg,images
D:/Doan/fashion-dataset/images\12491.jpg,images
D:/Doan/fashion-dataset/images\12492.jpg,images
D:/Doan/fashion-dataset/images\12493.jpg,images
D:/Doan/fashion-dataset/images\12494.jpg,images
D:/Doan/fashion-dataset/images\12495.jpg,images
D:/Doan/fashion-dataset/images\12496.jpg,images
D:/Doan/fashion-dataset/images\12497.jpg,images
D:/Doan/fashion-dataset/images\12498.jpg,images
D:/Doan/fashion-dataset/images\12500.jpg,images
D:/Doan/fashion-dataset/images\12501.jpg,images
D:/Doan/fashion-dataset/images\12502.jpg,images
D:/Doan/fashion-dataset/images\12503.jpg,images
D:/Doan/fashion-dataset/images\12504.jpg,images
D:/Doan/fashion-dataset/images\12505.jpg,images
D:/Doan/fashion-dataset/images\12506.jpg,images
D:/Doan/fashion-dataset/images\12507.jpg,images
D:/Doan/fashion-dataset/images\12508.jpg,images
D:/Doan/fashion-dataset/images\12509.jpg,images
D:/Doan/fashion-dataset/images\12510.jpg,images
D:/Doan/fashion-dataset/images\12511.jpg,images
D:/Doan/fashion-dataset/images\12512.jpg,images
D:/Doan/fashion-dataset/images\12513.jpg,images
D:/Doan/fashion-dataset/images\12514.jpg,images
D:/Doan/fashion-dataset/images\12515.jpg,images
D:/Doan/fashion-dataset/images\12516.jpg,images
D:/Doan/fashion-dataset/images\12517.jpg,images
D:/Doan/fashion-dataset/images\12518.jpg,images
D:/Doan/fashion-dataset/images\12519.jpg,images
D:/Doan/fashion-dataset/images\12520.jpg,images
D:/Doan/fashion-dataset/images\12521.jpg,images
D:/Doan/fashion-dataset/images\12522.jpg,images
D:/Doan/fashion-dataset/images\12523.jpg,images
D:/Doan/fashion-dataset/images\12526.jpg,images
D:/Doan/fashion-dataset/images\12529.jpg,images
D:/Doan/fashion-dataset/images\12530.jpg,images
D:/Doan/fashion-dataset/images\12531.jpg,images
D:/Doan/fashion-dataset/images\12532.jpg,images
D:/Doan/fashion-dataset/images\12533.jpg,images
D:/Doan/fashion-dataset/images\12534.jpg,images
D:/Doan/fashion-dataset/images\12535.jpg,images
D:/Doan/fashion-dataset/images\12536.jpg,images
D:/Doan/fashion-dataset/images\12537.jpg,images
D:/Doan/fashion-dataset/images\12538.jpg,images
D:/Doan/fashion-dataset/images\12539.jpg,images
D:/Doan/fashion-dataset/images\12540.jpg,images
D:/Doan/fashion-dataset/images\12541.jpg,images
D:/Doan/fashion-dataset/images\12542.jpg,images
D:/Doan/fashion-dataset/images\12543.jpg,images
D:/Doan/fashion-dataset/images\12544.jpg,images
D:/Doan/fashion-dataset/images\12545.jpg,images
D:/Doan/fashion-dataset/images\12546.jpg,images
D:/Doan/fashion-dataset/images\12556.jpg,images
D:/Doan/fashion-dataset/images\12557.jpg,images
D:/Doan/fashion-dataset/images\12560.jpg,images
D:/Doan/fashion-dataset/images\12567.jpg,images
D:/Doan/fashion-dataset/images\12568.jpg,images
D:/Doan/fashion-dataset/images\12569.jpg,images
D:/Doan/fashion-dataset/images\12572.jpg,images
D:/Doan/fashion-dataset/images\12576.jpg,images
D:/Doan/fashion-dataset/images\12577.jpg,images
D:/Doan/fashion-dataset/images\12578.jpg,images
D:/Doan/fashion-dataset/images\12579.jpg,images
D:/Doan/fashion-dataset/images\12580.jpg,images
D:/Doan/fashion-dataset/images\12581.jpg,images
D:/Doan/fashion-dataset/images\12582.jpg,images
D:/Doan/fashion-dataset/images\12583.jpg,images
D:/Doan/fashion-dataset/images\12584.jpg,images
D:/Doan/fashion-dataset/images\12585.jpg,images
D:/Doan/fashion-dataset/images\12586.jpg,images
D:/Doan/fashion-dataset/images\12587.jpg,images
D:/Doan/fashion-dataset/images\12588.jpg,images
D:/Doan/fashion-dataset/images\12589.jpg,images
D:/Doan/fashion-dataset/images\12590.jpg,images
D:/Doan/fashion-dataset/images\12591.jpg,images
D:/Doan/fashion-dataset/images\12592.jpg,images
D:/Doan/fashion-dataset/images\12593.jpg,images
D:/Doan/fashion-dataset/images\12594.jpg,images
D:/Doan/fashion-dataset/images\12595.jpg,images
D:/Doan/fashion-dataset/images\12597.jpg,images
D:/Doan/fashion-dataset/images\12598.jpg,images
D:/Doan/fashion-dataset/images\12599.jpg,images
D:/Doan/fashion-dataset/images\12600.jpg,images
D:/Doan/fashion-dataset/images\12601.jpg,images
D:/Doan/fashion-dataset/images\12602.jpg,images
D:/Doan/fashion-dataset/images\12603.jpg,images
D:/Doan/fashion-dataset/images\12604.jpg,images
D:/Doan/fashion-dataset/images\12605.jpg,images
D:/Doan/fashion-dataset/images\12606.jpg,images
D:/Doan/fashion-dataset/images\12607.jpg,images
D:/Doan/fashion-dataset/images\12608.jpg,images
D:/Doan/fashion-dataset/images\12609.jpg,images
D:/Doan/fashion-dataset/images\12610.jpg,images
D:/Doan/fashion-dataset/images\12611.jpg,images
D:/Doan/fashion-dataset/images\12612.jpg,images
D:/Doan/fashion-dataset/images\12613.jpg,images
D:/Doan/fashion-dataset/images\12614.jpg,images
D:/Doan/fashion-dataset/images\12615.jpg,images
D:/Doan/fashion-dataset/images\12616.jpg,images
D:/Doan/fashion-dataset/images\12617.jpg,images
D:/Doan/fashion-dataset/images\12618.jpg,images
D:/Doan/fashion-dataset/images\12619.jpg,images
D:/Doan/fashion-dataset/images\12620.jpg,images
D:/Doan/fashion-dataset/images\12621.jpg,images
D:/Doan/fashion-dataset/images\12622.jpg,images
D:/Doan/fashion-dataset/images\12623.jpg,images
D:/Doan/fashion-dataset/images\12624.jpg,images
D:/Doan/fashion-dataset/images\12625.jpg,images
D:/Doan/fashion-dataset/images\12626.jpg,images
D:/Doan/fashion-dataset/images\12627.jpg,images
D:/Doan/fashion-dataset/images\12629.jpg,images
D:/Doan/fashion-dataset/images\12630.jpg,images
D:/Doan/fashion-dataset/images\12631.jpg,images
D:/Doan/fashion-dataset/images\12632.jpg,images
D:/Doan/fashion-dataset/images\12633.jpg,images
D:/Doan/fashion-dataset/images\12634.jpg,images
D:/Doan/fashion-dataset/images\12635.jpg,images
D:/Doan/fashion-dataset/images\12636.jpg,images
D:/Doan/fashion-dataset/images\12637.jpg,images
D:/Doan/fashion-dataset/images\12638.jpg,images
D:/Doan/fashion-dataset/images\12639.jpg,images
D:/Doan/fashion-dataset/images\12640.jpg,images
D:/Doan/fashion-dataset/images\12641.jpg,images
D:/Doan/fashion-dataset/images\12642.jpg,images
D:/Doan/fashion-dataset/images\12643.jpg,images
D:/Doan/fashion-dataset/images\12644.jpg,images
D:/Doan/fashion-dataset/images\12645.jpg,images
D:/Doan/fashion-dataset/images\12646.jpg,images
D:/Doan/fashion-dataset/images\12649.jpg,images
D:/Doan/fashion-dataset/images\12650.jpg,images
D:/Doan/fashion-dataset/images\12651.jpg,images
D:/Doan/fashion-dataset/images\12652.jpg,images
D:/Doan/fashion-dataset/images\12653.jpg,images
D:/Doan/fashion-dataset/images\12654.jpg,images
D:/Doan/fashion-dataset/images\12655.jpg,images
D:/Doan/fashion-dataset/images\12656.jpg,images
D:/Doan/fashion-dataset/images\12657.jpg,images
D:/Doan/fashion-dataset/images\12658.jpg,images
D:/Doan/fashion-dataset/images\12659.jpg,images
D:/Doan/fashion-dataset/images\12660.jpg,images
D:/Doan/fashion-dataset/images\12661.jpg,images
D:/Doan/fashion-dataset/images\12662.jpg,images
D:/Doan/fashion-dataset/images\12663.jpg,images
D:/Doan/fashion-dataset/images\12664.jpg,images
D:/Doan/fashion-dataset/images\12665.jpg,images
D:/Doan/fashion-dataset/images\12666.jpg,images
D:/Doan/fashion-dataset/images\12667.jpg,images
D:/Doan/fashion-dataset/images\12668.jpg,images
D:/Doan/fashion-dataset/images\12669.jpg,images
D:/Doan/fashion-dataset/images\12670.jpg,images
D:/Doan/fashion-dataset/images\12671.jpg,images
D:/Doan/fashion-dataset/images\12672.jpg,images
D:/Doan/fashion-dataset/images\12673.jpg,images
D:/Doan/fashion-dataset/images\12674.jpg,images
D:/Doan/fashion-dataset/images\12675.jpg,images
D:/Doan/fashion-dataset/images\12676.jpg,images
D:/Doan/fashion-dataset/images\12677.jpg,images
D:/Doan/fashion-dataset/images\12678.jpg,images
D:/Doan/fashion-dataset/images\12679.jpg,images
D:/Doan/fashion-dataset/images\12680.jpg,images
D:/Doan/fashion-dataset/images\12681.jpg,images
D:/Doan/fashion-dataset/images\12683.jpg,images
D:/Doan/fashion-dataset/images\12685.jpg,images
D:/Doan/fashion-dataset/images\12688.jpg,images
D:/Doan/fashion-dataset/images\12691.jpg,images
D:/Doan/fashion-dataset/images\12692.jpg,images
D:/Doan/fashion-dataset/images\12693.jpg,images
D:/Doan/fashion-dataset/images\12694.jpg,images
D:/Doan/fashion-dataset/images\12695.jpg,images
D:/Doan/fashion-dataset/images\12696.jpg,images
D:/Doan/fashion-dataset/images\12697.jpg,images
D:/Doan/fashion-dataset/images\12698.jpg,images
D:/Doan/fashion-dataset/images\12699.jpg,images
D:/Doan/fashion-dataset/images\12700.jpg,images
D:/Doan/fashion-dataset/images\12701.jpg,images
D:/Doan/fashion-dataset/images\12702.jpg,images
D:/Doan/fashion-dataset/images\12703.jpg,images
D:/Doan/fashion-dataset/images\12704.jpg,images
D:/Doan/fashion-dataset/images\12705.jpg,images
D:/Doan/fashion-dataset/images\12706.jpg,images
D:/Doan/fashion-dataset/images\12707.jpg,images
D:/Doan/fashion-dataset/images\12708.jpg,images
D:/Doan/fashion-dataset/images\12709.jpg,images
D:/Doan/fashion-dataset/images\12710.jpg,images
D:/Doan/fashion-dataset/images\12711.jpg,images
D:/Doan/fashion-dataset/images\12712.jpg,images
D:/Doan/fashion-dataset/images\12713.jpg,images
D:/Doan/fashion-dataset/images\12714.jpg,images
D:/Doan/fashion-dataset/images\12715.jpg,images
D:/Doan/fashion-dataset/images\12716.jpg,images
D:/Doan/fashion-dataset/images\12717.jpg,images
D:/Doan/fashion-dataset/images\12718.jpg,images
D:/Doan/fashion-dataset/images\12719.jpg,images
D:/Doan/fashion-dataset/images\12720.jpg,images
D:/Doan/fashion-dataset/images\12721.jpg,images
D:/Doan/fashion-dataset/images\12722.jpg,images
D:/Doan/fashion-dataset/images\12723.jpg,images
D:/Doan/fashion-dataset/images\12724.jpg,images
D:/Doan/fashion-dataset/images\12725.jpg,images
D:/Doan/fashion-dataset/images\12726.jpg,images
D:/Doan/fashion-dataset/images\12727.jpg,images
D:/Doan/fashion-dataset/images\12728.jpg,images
D:/Doan/fashion-dataset/images\12729.jpg,images
D:/Doan/fashion-dataset/images\12730.jpg,images
D:/Doan/fashion-dataset/images\12731.jpg,images
D:/Doan/fashion-dataset/images\12732.jpg,images
D:/Doan/fashion-dataset/images\12733.jpg,images
D:/Doan/fashion-dataset/images\12734.jpg,images
D:/Doan/fashion-dataset/images\12735.jpg,images
D:/Doan/fashion-dataset/images\12736.jpg,images
D:/Doan/fashion-dataset/images\12737.jpg,images
D:/Doan/fashion-dataset/images\12739.jpg,images
D:/Doan/fashion-dataset/images\12740.jpg,images
D:/Doan/fashion-dataset/images\12741.jpg,images
D:/Doan/fashion-dataset/images\12742.jpg,images
D:/Doan/fashion-dataset/images\12743.jpg,images
D:/Doan/fashion-dataset/images\12744.jpg,images
D:/Doan/fashion-dataset/images\12745.jpg,images
D:/Doan/fashion-dataset/images\12746.jpg,images
D:/Doan/fashion-dataset/images\12747.jpg,images
D:/Doan/fashion-dataset/images\12748.jpg,images
D:/Doan/fashion-dataset/images\12750.jpg,images
D:/Doan/fashion-dataset/images\12751.jpg,images
D:/Doan/fashion-dataset/images\12752.jpg,images
D:/Doan/fashion-dataset/images\12753.jpg,images
D:/Doan/fashion-dataset/images\12754.jpg,images
D:/Doan/fashion-dataset/images\12755.jpg,images
D:/Doan/fashion-dataset/images\12757.jpg,images
D:/Doan/fashion-dataset/images\12758.jpg,images
D:/Doan/fashion-dataset/images\12759.jpg,images
D:/Doan/fashion-dataset/images\12760.jpg,images
D:/Doan/fashion-dataset/images\12762.jpg,images
D:/Doan/fashion-dataset/images\12765.jpg,images
D:/Doan/fashion-dataset/images\12766.jpg,images
D:/Doan/fashion-dataset/images\12768.jpg,images
D:/Doan/fashion-dataset/images\12769.jpg,images
D:/Doan/fashion-dataset/images\12770.jpg,images
D:/Doan/fashion-dataset/images\12771.jpg,images
D:/Doan/fashion-dataset/images\12772.jpg,images
D:/Doan/fashion-dataset/images\12773.jpg,images
D:/Doan/fashion-dataset/images\12774.jpg,images
D:/Doan/fashion-dataset/images\12775.jpg,images
D:/Doan/fashion-dataset/images\12776.jpg,images
D:/Doan/fashion-dataset/images\12777.jpg,images
D:/Doan/fashion-dataset/images\12778.jpg,images
D:/Doan/fashion-dataset/images\12779.jpg,images
D:/Doan/fashion-dataset/images\12780.jpg,images
D:/Doan/fashion-dataset/images\12781.jpg,images
D:/Doan/fashion-dataset/images\12782.jpg,images
D:/Doan/fashion-dataset/images\12783.jpg,images
D:/Doan/fashion-dataset/images\12784.jpg,images
D:/Doan/fashion-dataset/images\12785.jpg,images
D:/Doan/fashion-dataset/images\12786.jpg,images
D:/Doan/fashion-dataset/images\12787.jpg,images
D:/Doan/fashion-dataset/images\12788.jpg,images
D:/Doan/fashion-dataset/images\12789.jpg,images
D:/Doan/fashion-dataset/images\12790.jpg,images
D:/Doan/fashion-dataset/images\12791.jpg,images
D:/Doan/fashion-dataset/images\12792.jpg,images
D:/Doan/fashion-dataset/images\12793.jpg,images
D:/Doan/fashion-dataset/images\12794.jpg,images
D:/Doan/fashion-dataset/images\12795.jpg,images
D:/Doan/fashion-dataset/images\12796.jpg,images
D:/Doan/fashion-dataset/images\12797.jpg,images
D:/Doan/fashion-dataset/images\12798.jpg,images
D:/Doan/fashion-dataset/images\12799.jpg,images
D:/Doan/fashion-dataset/images\12800.jpg,images
D:/Doan/fashion-dataset/images\12801.jpg,images
D:/Doan/fashion-dataset/images\12802.jpg,images
D:/Doan/fashion-dataset/images\12803.jpg,images
D:/Doan/fashion-dataset/images\12804.jpg,images
D:/Doan/fashion-dataset/images\12805.jpg,images
D:/Doan/fashion-dataset/images\12806.jpg,images
D:/Doan/fashion-dataset/images\12807.jpg,images
D:/Doan/fashion-dataset/images\12808.jpg,images
D:/Doan/fashion-dataset/images\12809.jpg,images
D:/Doan/fashion-dataset/images\12810.jpg,images
D:/Doan/fashion-dataset/images\12811.jpg,images
D:/Doan/fashion-dataset/images\12812.jpg,images
D:/Doan/fashion-dataset/images\12813.jpg,images
D:/Doan/fashion-dataset/images\12814.jpg,images
D:/Doan/fashion-dataset/images\12816.jpg,images
D:/Doan/fashion-dataset/images\12817.jpg,images
D:/Doan/fashion-dataset/images\12819.jpg,images
